0.000000,0.490771
0.050000,0.514114
0.100000,0.529516
0.150000,0.536973
0.200000,0.536602
0.250000,0.528641
0.300000,0.513436
0.350000,0.491441
0.400000,0.463206
0.450000,0.429365
0.500000,0.390626
0.550000,0.347761
0.600000,0.301588
0.650000,0.252959
0.700000,0.202746
0.750000,0.151826
0.800000,0.101067
0.850000,0.051313
0.900000,0.003370
0.950000,-0.042003
1.000000,-0.084112
1.050000,-0.122335
1.100000,-0.156129
1.150000,-0.185045
1.200000,-0.208727
1.250000,-0.226920
1.300000,-0.239475
1.350000,-0.246344
1.400000,-0.247587
1.450000,-0.243363
1.500000,-0.233930
1.550000,-0.219638
1.600000,-0.200922
1.650000,-0.178293
1.700000,-0.152329
1.750000,-0.123662
1.800000,-0.092968
1.850000,-0.060957
1.900000,-0.028354
1.950000,0.004109
2.000000,0.035708
2.050000,0.065743
2.100000,0.093542
2.150000,0.118485
2.200000,0.140003
2.250000,0.157599
2.300000,0.170848
2.350000,0.179411
2.400000,0.183039
2.450000,0.181575
2.500000,0.174963
2.550000,0.163243
2.600000,0.146557
2.650000,0.125139
2.700000,0.099321
2.750000,0.069518
2.800000,0.036230
2.850000,0.000026
2.900000,-0.038458
2.950000,-0.078537
3.000000,-0.119483
3.050000,-0.160540
3.100000,-0.200935
3.150000,-0.239893
3.200000,-0.276650
3.250000,-0.310465
3.300000,-0.340633
3.350000,-0.366499
3.400000,-0.387470
3.450000,-0.403021
3.500000,-0.412710
3.550000,-0.416186
3.600000,-0.413192
3.650000,-0.403573
3.700000,-0.387281
3.750000,-0.364375
3.800000,-0.335022
3.850000,-0.299498
3.900000,-0.258181
3.950000,-0.211549
4.000000,-0.160173
4.050000,-0.104707
4.100000,-0.045885
4.150000,0.015497
4.200000,0.078588
4.250000,0.142497
4.300000,0.206305
4.350000,0.269079
4.400000,0.329885
4.450000,0.387806
4.500000,0.441954
4.550000,0.491480
4.600000,0.535594
4.650000,0.573575
4.700000,0.604778
4.750000,0.628653
4.800000,0.644745
4.850000,0.652709
4.900000,0.652311
4.950000,0.643436
5.000000,0.626087
5.050000,0.600390
5.100000,0.566589
5.150000,0.525046
5.200000,0.476234
5.250000,0.420736
5.300000,0.359228
5.350000,0.292481
5.400000,0.221340
5.450000,0.146719
5.500000,0.069586
5.550000,-0.009054
