0.000012,0.000000,0.048164
0.000037,0.000000,0.144493
0.000059,0.000000,0.240821
0.000080,0.000000,0.337149
0.000099,0.000000,0.433477
0.000114,0.000000,0.529806
0.000128,0.000000,0.626134
0.000139,0.000000,0.722462
0.000147,0.000000,0.818790
0.000153,0.000000,0.915118
0.000158,0.000000,1.011446
0.000161,0.000000,1.107774
0.000163,-0.000000,1.204102
0.000164,-0.000000,1.300431
0.000164,-0.000000,1.396759
0.000163,-0.000000,1.493087
0.000163,-0.000000,1.589415
0.000162,-0.000000,1.685743
0.000161,-0.000000,1.782070
0.000161,-0.000000,1.878398
0.000160,-0.000000,1.974726
0.000159,-0.000000,2.071054
0.000159,-0.000000,2.167382
0.000159,-0.000000,2.263709
0.000159,-0.000000,2.360037
0.000158,-0.000000,2.456365
0.000158,-0.000000,2.552692
0.000158,-0.000000,2.649020
0.000158,-0.000000,2.745347
0.000158,-0.000000,2.841675
0.000158,-0.000000,2.938002
0.000158,-0.000000,3.034330
0.000158,-0.000000,3.130657
0.000158,-0.000000,3.226984
0.000158,-0.000000,3.323311
0.000158,-0.000000,3.419638
0.000158,-0.000000,3.515965
0.000158,-0.000000,3.612293
0.000158,-0.000000,3.708619
0.000158,-0.000000,3.804946
0.000158,-0.000000,3.901273
0.000158,-0.000000,3.997600
0.000158,-0.000000,4.093927
0.000158,-0.000000,4.190253
0.000158,-0.000000,4.286580
0.000158,-0.000000,4.382906
0.000158,-0.000000,4.479233
0.000158,-0.000000,4.575559
0.000158,-0.000000,4.671886
0.000158,-0.000000,4.768212
0.000158,-0.000000,4.864538
0.000158,-0.000000,4.960864
0.000158,-0.000000,5.057191
0.000158,-0.000000,5.153517
0.000158,-0.000000,5.249843
0.000158,-0.000000,5.346169
0.000158,-0.000000,5.442494
0.000158,-0.000000,5.538820
0.000158,-0.000000,5.635146
0.000158,-0.000000,5.731472
0.000157,-0.000000,5.827798
0.000157,-0.000000,5.924123
0.000157,-0.000000,6.020449
0.000157,-0.000000,6.116774
0.000157,-0.000000,6.213100
0.000157,-0.000000,6.309425
0.000157,-0.000000,6.405751
0.000157,-0.000000,6.502076
0.000157,-0.000000,6.598402
0.000157,-0.000000,6.694727
0.000157,-0.000000,6.791052
0.000156,-0.000000,6.887378
0.000156,-0.000000,6.983703
0.000156,-0.000000,7.080028
0.000156,-0.000000,7.176354
0.000156,-0.000000,7.272679
0.000156,-0.000000,7.369004
0.000156,-0.000000,7.465329
0.000156,-0.000000,7.561655
0.000156,-0.000000,7.657980
0.000156,-0.000000,7.754305
0.000157,-0.000000,7.850631
0.000157,-0.000000,7.946956
0.000157,-0.000000,8.043282
0.000157,-0.000000,8.139607
0.000156,-0.000000,8.235932
0.000155,-0.000000,8.332258
0.000153,-0.000000,8.428584
0.000149,-0.000000,8.524909
0.000145,-0.000000,8.621235
0.000138,-0.000000,8.717561
0.000130,-0.000000,8.813887
0.000119,-0.000000,8.910213
0.000107,-0.000000,9.006539
0.000093,-0.000000,9.102865
0.000077,-0.000000,9.199192
0.000060,-0.000000,9.295518
0.000043,-0.000000,9.391845
0.000026,-0.000000,9.488172
0.000009,-0.000000,9.584499
