-0.000000,-0.000000,0.048150
-0.000000,-0.000000,0.144450
-0.000000,-0.000000,0.240750
-0.000000,-0.000000,0.337050
-0.000000,-0.000000,0.433350
-0.000000,-0.000000,0.529650
-0.000000,-0.000000,0.625950
-0.000000,-0.000000,0.722250
-0.000000,-0.000000,0.818550
-0.000000,-0.000000,0.914850
-0.000000,-0.000000,1.011150
-0.000000,-0.000000,1.107450
-0.000000,-0.000000,1.203750
-0.000000,-0.000000,1.300050
-0.000000,-0.000000,1.396350
-0.000000,-0.000000,1.492650
-0.000000,-0.000000,1.588950
-0.000000,-0.000000,1.685250
-0.000000,-0.000000,1.781550
-0.000000,-0.000000,1.877850
-0.000000,-0.000000,1.974150
-0.000000,-0.000000,2.070450
-0.000000,-0.000000,2.166750
-0.000000,-0.000000,2.263050
-0.000000,-0.000000,2.359350
-0.000000,-0.000000,2.455650
-0.000000,-0.000000,2.551950
-0.000000,-0.000000,2.648250
-0.000000,-0.000000,2.744550
-0.000000,-0.000000,2.840850
-0.000000,-0.000000,2.937150
-0.000000,-0.000000,3.033450
-0.000000,-0.000000,3.129750
-0.000000,-0.000000,3.226050
-0.000000,-0.000000,3.322350
-0.000000,-0.000000,3.418650
-0.000000,-0.000000,3.514950
-0.000000,-0.000000,3.611250
-0.000000,-0.000000,3.707550
-0.000000,-0.000000,3.803850
-0.000000,-0.000000,3.900150
-0.000000,-0.000000,3.996450
-0.000000,-0.000000,4.092750
-0.000000,-0.000000,4.189050
-0.000000,-0.000000,4.285350
-0.000000,-0.000000,4.381650
-0.000000,-0.000000,4.477950
-0.000000,-0.000000,4.574250
-0.000000,-0.000000,4.670550
-0.000000,-0.000000,4.766850
0.000000,-0.000000,4.863150
0.000000,-0.000000,4.959450
0.000000,-0.000000,5.055750
0.000000,-0.000000,5.152050
0.000000,-0.000000,5.248350
0.000000,-0.000000,5.344650
0.000000,-0.000000,5.440950
0.000000,-0.000000,5.537250
0.000000,-0.000000,5.633550
0.000000,-0.000000,5.729850
0.000000,-0.000000,5.826150
0.000000,-0.000000,5.922450
0.000000,-0.000000,6.018750
0.000000,-0.000000,6.115050
0.000000,-0.000000,6.211350
0.000000,-0.000000,6.307650
0.000000,-0.000000,6.403950
0.000000,-0.000000,6.500250
0.000000,-0.000000,6.596550
0.000000,-0.000000,6.692850
0.000000,-0.000000,6.789150
0.000000,-0.000000,6.885450
0.000000,-0.000000,6.981750
0.000000,-0.000000,7.078050
0.000000,-0.000000,7.174350
0.000000,-0.000000,7.270650
0.000000,-0.000000,7.366950
0.000000,-0.000000,7.463250
0.000000,-0.000000,7.559550
0.000000,-0.000000,7.655850
0.000000,-0.000000,7.752150
0.000000,-0.000000,7.848450
0.000000,-0.000000,7.944750
0.000000,-0.000000,8.041050
0.000000,-0.000000,8.137350
0.000000,-0.000000,8.233650
0.000000,-0.000000,8.329950
0.000000,-0.000000,8.426250
0.000000,-0.000000,8.522550
0.000000,-0.000000,8.618850
0.000000,-0.000000,8.715150
0.000000,-0.000000,8.811450
0.000000,-0.000000,8.907750
0.000000,-0.000000,9.004050
0.000000,-0.000000,9.100350
0.000000,-0.000000,9.196650
0.000000,-0.000000,9.292950
0.000000,-0.000000,9.389250
0.000000,-0.000000,9.485550
0.000000,-0.000000,9.581850
