0.000748,0.000242,0.048157
0.002246,0.000726,0.144472
0.003747,0.001208,0.240786
0.005252,0.001687,0.337100
0.006766,0.002159,0.433415
0.008290,0.002623,0.529729
0.009826,0.003073,0.626043
0.011376,0.003509,0.722356
0.012940,0.003928,0.818670
0.014518,0.004327,0.914984
0.016107,0.004705,1.011297
0.017706,0.005060,1.107610
0.019310,0.005391,1.203924
0.020916,0.005697,1.300237
0.022517,0.005976,1.396551
0.024109,0.006226,1.492864
0.025686,0.006444,1.589178
0.027243,0.006629,1.685493
0.028772,0.006778,1.781808
0.030269,0.006889,1.878123
0.031727,0.006961,1.974440
0.033140,0.006994,2.070756
0.034501,0.006988,2.167074
0.035803,0.006946,2.263392
0.037040,0.006870,2.359712
0.038204,0.006764,2.456032
0.039289,0.006632,2.552353
0.040292,0.006478,2.648675
0.041206,0.006305,2.744998
0.042028,0.006117,2.841321
0.042758,0.005916,2.937645
0.043394,0.005707,3.033970
0.043937,0.005489,3.130296
0.044389,0.005264,3.226622
0.044754,0.005033,3.322948
0.045037,0.004796,3.419274
0.045244,0.004551,3.515601
0.045382,0.004298,3.611928
0.045459,0.004036,3.708255
0.045481,0.003762,3.804582
0.045456,0.003475,3.900908
0.045393,0.003173,3.997235
0.045297,0.002854,4.093562
0.045174,0.002517,4.189888
0.045031,0.002161,4.286215
0.044871,0.001787,4.382541
0.044698,0.001395,4.478867
0.044515,0.000988,4.575194
0.044326,0.000567,4.671520
0.044131,0.000137,4.767846
0.043933,-0.000301,4.864172
0.043732,-0.000744,4.960498
0.043526,-0.001189,5.056824
0.043316,-0.001635,5.153150
0.043099,-0.002081,5.249476
0.042873,-0.002527,5.345802
0.042634,-0.002973,5.442128
0.042380,-0.003421,5.538453
0.042105,-0.003871,5.634779
0.041807,-0.004326,5.731105
0.041480,-0.004785,5.827430
0.041121,-0.005249,5.923756
0.040727,-0.005718,6.020081
0.040296,-0.006190,6.116406
0.039825,-0.006663,6.212731
0.039312,-0.007134,6.309056
0.038757,-0.007601,6.405380
0.038160,-0.008060,6.501705
0.037518,-0.008509,6.598029
0.036834,-0.008944,6.694352
0.036107,-0.009359,6.790676
0.035337,-0.009753,6.886999
0.034526,-0.010119,6.983322
0.033674,-0.010454,7.079645
0.032782,-0.010753,7.175968
0.031852,-0.011012,7.272290
0.030884,-0.011226,7.368612
0.029879,-0.011391,7.464934
0.028839,-0.011503,7.561256
0.027763,-0.011559,7.657577
0.026654,-0.011555,7.753898
0.025511,-0.011491,7.850218
0.024337,-0.011362,7.946538
0.023131,-0.011170,8.042858
0.021896,-0.010912,8.139176
0.020633,-0.010590,8.235495
0.019342,-0.010202,8.331812
0.018025,-0.009751,8.428130
0.016683,-0.009237,8.524446
0.015319,-0.008662,8.620762
0.013932,-0.008030,8.717077
0.012525,-0.007344,8.813392
0.011100,-0.006607,8.909705
0.009657,-0.005823,9.006019
0.008200,-0.004999,9.102331
0.006729,-0.004139,9.198643
0.005247,-0.003251,9.294955
0.003755,-0.002338,9.391266
0.002256,-0.001410,9.487577
0.000753,-0.000471,9.583888
