0.000620,0.000002,0.048160
0.001856,0.000007,0.144479
0.003085,0.000011,0.240798
0.004302,0.000015,0.337117
0.005504,0.000020,0.433437
0.006686,0.000023,0.529757
0.007847,0.000027,0.626077
0.008984,0.000031,0.722397
0.010095,0.000034,0.818718
0.011179,0.000037,0.915039
0.012234,0.000040,1.011360
0.013260,0.000042,1.107682
0.014255,0.000045,1.204004
0.015219,0.000047,1.300326
0.016152,0.000049,1.396648
0.017054,0.000051,1.492971
0.017925,0.000053,1.589294
0.018766,0.000054,1.685618
0.019576,0.000055,1.781941
0.020357,0.000056,1.878265
0.021108,0.000057,1.974589
0.021831,0.000058,2.070914
0.022526,0.000059,2.167238
0.023194,0.000059,2.263563
0.023835,0.000060,2.359888
0.024451,0.000060,2.456213
0.025041,0.000060,2.552538
0.025606,0.000060,2.648864
0.026146,0.000060,2.745189
0.026663,0.000059,2.841515
0.027155,0.000059,2.937841
0.027624,0.000058,3.034167
0.028069,0.000058,3.130493
0.028491,0.000057,3.226819
0.028889,0.000056,3.323145
0.029264,0.000056,3.419471
0.029615,0.000055,3.515798
0.029942,0.000054,3.612124
0.030245,0.000053,3.708451
0.030524,0.000052,3.804778
0.030778,0.000050,3.901104
0.031008,0.000049,3.997431
0.031213,0.000048,4.093758
0.031393,0.000047,4.190085
0.031547,0.000045,4.286412
0.031677,0.000044,4.382739
0.031780,0.000042,4.479066
0.031858,0.000041,4.575393
0.031910,0.000039,4.671720
0.031936,0.000038,4.768047
0.031937,0.000036,4.864374
0.031911,0.000034,4.960701
0.031859,0.000032,5.057028
0.031782,0.000030,5.153355
0.031679,0.000029,5.249683
0.031550,0.000027,5.346010
0.031395,0.000025,5.442337
0.031216,0.000022,5.538663
0.031011,0.000020,5.634990
0.030781,0.000018,5.731317
0.030526,0.000016,5.827644
0.030247,0.000014,5.923971
0.029944,0.000011,6.020297
0.029616,0.000009,6.116624
0.029265,0.000007,6.212950
0.028890,0.000004,6.309277
0.028491,0.000002,6.405603
0.028069,-0.000001,6.501929
0.027623,-0.000003,6.598255
0.027153,-0.000006,6.694581
0.026660,-0.000008,6.790907
0.026142,-0.000010,6.887233
0.025601,-0.000013,6.983559
0.025035,-0.000015,7.079884
0.024444,-0.000017,7.176209
0.023828,-0.000019,7.272534
0.023186,-0.000021,7.368860
0.022517,-0.000022,7.465184
0.021822,-0.000024,7.561509
0.021098,-0.000025,7.657833
0.020346,-0.000027,7.754158
0.019565,-0.000028,7.850482
0.018755,-0.000028,7.946805
0.017914,-0.000029,8.043129
0.017043,-0.000029,8.139452
0.016141,-0.000030,8.235775
0.015208,-0.000029,8.332098
0.014244,-0.000029,8.428420
0.013250,-0.000028,8.524742
0.012225,-0.000027,8.621064
0.011171,-0.000026,8.717385
0.010088,-0.000024,8.813706
0.008977,-0.000022,8.910027
0.007841,-0.000020,9.006347
0.006681,-0.000018,9.102667
0.005499,-0.000015,9.198988
0.004299,-0.000012,9.295307
0.003083,-0.000009,9.391627
0.001855,-0.000005,9.487946
0.000619,-0.000002,9.584265
