0.000372,0.000015,0.048162
0.001115,0.000045,0.144487
0.001852,0.000076,0.240811
0.002580,0.000105,0.337135
0.003297,0.000135,0.433460
0.004000,0.000164,0.529785
0.004689,0.000192,0.626109
0.005360,0.000220,0.722434
0.006015,0.000247,0.818759
0.006651,0.000274,0.915084
0.007269,0.000299,1.011409
0.007867,0.000323,1.107735
0.008447,0.000347,1.204060
0.009007,0.000369,1.300386
0.009548,0.000389,1.396711
0.010070,0.000408,1.493037
0.010574,0.000426,1.589363
0.011060,0.000442,1.685689
0.011529,0.000456,1.782015
0.011981,0.000469,1.878341
0.012416,0.000479,1.974667
0.012836,0.000488,2.070994
0.013242,0.000495,2.167320
0.013633,0.000499,2.263646
0.014011,0.000502,2.359973
0.014376,0.000502,2.456299
0.014728,0.000501,2.552626
0.015069,0.000497,2.648952
0.015398,0.000491,2.745279
0.015715,0.000483,2.841606
0.016022,0.000473,2.937932
0.016317,0.000461,3.034259
0.016601,0.000447,3.130586
0.016874,0.000431,3.226913
0.017135,0.000413,3.323239
0.017384,0.000394,3.419566
0.017621,0.000372,3.515893
0.017845,0.000350,3.612220
0.018055,0.000326,3.708547
0.018251,0.000300,3.804874
0.018431,0.000273,3.901201
0.018597,0.000246,3.997528
0.018746,0.000217,4.093855
0.018878,0.000187,4.190182
0.018992,0.000157,4.286509
0.019088,0.000126,4.382836
0.019166,0.000095,4.479164
0.019224,0.000064,4.575491
0.019263,0.000032,4.671818
0.019282,0.000000,4.768145
0.019282,-0.000031,4.864472
0.019262,-0.000063,4.960800
0.019222,-0.000093,5.057127
0.019163,-0.000124,5.153454
0.019085,-0.000153,5.249781
0.018988,-0.000182,5.346108
0.018874,-0.000210,5.442435
0.018741,-0.000237,5.538762
0.018592,-0.000263,5.635089
0.018427,-0.000288,5.731416
0.018246,-0.000311,5.827743
0.018051,-0.000333,5.924070
0.017841,-0.000353,6.020397
0.017618,-0.000372,6.116724
0.017382,-0.000389,6.213051
0.017133,-0.000404,6.309378
0.016873,-0.000418,6.405705
0.016601,-0.000429,6.502032
0.016318,-0.000439,6.598358
0.016023,-0.000447,6.694685
0.015717,-0.000453,6.791012
0.015400,-0.000457,6.887339
0.015072,-0.000459,6.983665
0.014732,-0.000459,7.079992
0.014380,-0.000458,7.176318
0.014015,-0.000454,7.272645
0.013637,-0.000449,7.368971
0.013246,-0.000442,7.465298
0.012840,-0.000434,7.561624
0.012420,-0.000423,7.657950
0.011984,-0.000412,7.754276
0.011532,-0.000398,7.850603
0.011063,-0.000384,7.946929
0.010576,-0.000368,8.043255
0.010072,-0.000351,8.139580
0.009549,-0.000333,8.235906
0.009007,-0.000314,8.332232
0.008446,-0.000294,8.428557
0.007866,-0.000273,8.524883
0.007267,-0.000252,8.621208
0.006650,-0.000230,8.717533
0.006013,-0.000207,8.813858
0.005358,-0.000184,8.910183
0.004686,-0.000160,9.006508
0.003998,-0.000136,9.102833
0.003295,-0.000112,9.199158
0.002579,-0.000087,9.295482
0.001851,-0.000062,9.391806
0.001114,-0.000038,9.488131
0.000372,-0.000013,9.584455
