0.001138,0.000873,0.048142
0.003406,0.002611,0.144427
0.005652,0.004327,0.240713
0.007864,0.006007,0.337000
0.010030,0.007637,0.433289
0.012139,0.009204,0.529580
0.014183,0.010696,0.625874
0.016154,0.012100,0.722170
0.018046,0.013409,0.818470
0.019855,0.014612,0.914773
0.021578,0.015703,1.011078
0.023212,0.016677,1.107386
0.024757,0.017528,1.203697
0.026211,0.018256,1.300011
0.027577,0.018859,1.396326
0.028855,0.019338,1.492643
0.030046,0.019694,1.588962
0.031153,0.019931,1.685283
0.032178,0.020053,1.781604
0.033125,0.020064,1.877927
0.033997,0.019968,1.974250
0.034799,0.019770,2.070573
0.035535,0.019474,2.166897
0.036211,0.019084,2.263221
0.036833,0.018604,2.359545
0.037407,0.018039,2.455869
0.037940,0.017393,2.552192
0.038438,0.016670,2.648515
0.038908,0.015876,2.744838
0.039355,0.015015,2.841160
0.039783,0.014093,2.937482
0.040198,0.013115,3.033803
0.040602,0.012088,3.130124
0.040999,0.011019,3.226444
0.041389,0.009913,3.322764
0.041774,0.008778,3.419084
0.042152,0.007620,3.515403
0.042522,0.006448,3.611723
0.042883,0.005267,3.708042
0.043232,0.004086,3.804361
0.043565,0.002912,3.900680
0.043879,0.001752,3.997000
0.044169,0.000614,4.093320
0.044431,-0.000495,4.189640
0.044661,-0.001567,4.285961
0.044853,-0.002597,4.382283
0.045004,-0.003576,4.478605
0.045110,-0.004499,4.574927
0.045168,-0.005358,4.671251
0.045176,-0.006149,4.767574
0.045130,-0.006866,4.863899
0.045031,-0.007507,4.960224
0.044876,-0.008069,5.056549
0.044666,-0.008550,5.152875
0.044401,-0.008950,5.249201
0.044080,-0.009270,5.345527
0.043706,-0.009510,5.441853
0.043280,-0.009675,5.538179
0.042802,-0.009768,5.634505
0.042276,-0.009794,5.730830
0.041704,-0.009760,5.827156
0.041090,-0.009671,5.923481
0.040435,-0.009533,6.019806
0.039744,-0.009351,6.116130
0.039020,-0.009130,6.212454
0.038265,-0.008876,6.308778
0.037484,-0.008592,6.405102
0.036678,-0.008282,6.501425
0.035851,-0.007950,6.597748
0.035004,-0.007601,6.694071
0.034140,-0.007239,6.790394
0.033259,-0.006866,6.886716
0.032364,-0.006487,6.983038
0.031454,-0.006105,7.079360
0.030530,-0.005723,7.175682
0.029591,-0.005344,7.272004
0.028639,-0.004970,7.368326
0.027670,-0.004604,7.464647
0.026686,-0.004247,7.560969
0.025683,-0.003901,7.657290
0.024662,-0.003567,7.753611
0.023620,-0.003247,7.849932
0.022556,-0.002940,7.946253
0.021468,-0.002648,8.042574
0.020355,-0.002371,8.138894
0.019217,-0.002110,8.235214
0.018053,-0.001864,8.331534
0.016861,-0.001635,8.427854
0.015643,-0.001422,8.524173
0.014397,-0.001226,8.620492
0.013125,-0.001046,8.716810
0.011828,-0.000883,8.813129
0.010505,-0.000735,8.909447
0.009160,-0.000603,9.005764
0.007793,-0.000484,9.102082
0.006406,-0.000378,9.198399
0.005002,-0.000283,9.294716
0.003584,-0.000196,9.391032
0.002155,-0.000115,9.487349
0.000719,-0.000038,9.583665
