0.000385,-0.000007,0.048162
0.001152,-0.000022,0.144487
0.001914,-0.000036,0.240811
0.002668,-0.000051,0.337135
0.003411,-0.000065,0.433459
0.004142,-0.000080,0.529784
0.004859,-0.000095,0.626108
0.005561,-0.000109,0.722433
0.006247,-0.000124,0.818757
0.006917,-0.000138,0.915082
0.007569,-0.000152,1.011407
0.008203,-0.000166,1.107732
0.008820,-0.000179,1.204058
0.009419,-0.000192,1.300383
0.009999,-0.000204,1.396708
0.010562,-0.000216,1.493034
0.011107,-0.000226,1.589359
0.011634,-0.000236,1.685685
0.012144,-0.000245,1.782011
0.012637,-0.000253,1.878337
0.013112,-0.000260,1.974663
0.013571,-0.000266,2.070989
0.014014,-0.000270,2.167315
0.014440,-0.000274,2.263641
0.014850,-0.000276,2.359968
0.015244,-0.000277,2.456294
0.015623,-0.000277,2.552621
0.015986,-0.000276,2.648947
0.016334,-0.000273,2.745274
0.016667,-0.000270,2.841600
0.016985,-0.000265,2.937927
0.017287,-0.000258,3.034254
0.017575,-0.000251,3.130580
0.017847,-0.000242,3.226907
0.018104,-0.000233,3.323234
0.018346,-0.000222,3.419561
0.018573,-0.000210,3.515888
0.018784,-0.000197,3.612215
0.018979,-0.000183,3.708542
0.019159,-0.000168,3.804869
0.019323,-0.000152,3.901196
0.019471,-0.000136,3.997523
0.019603,-0.000118,4.093850
0.019719,-0.000100,4.190177
0.019818,-0.000081,4.286504
0.019901,-0.000061,4.382831
0.019968,-0.000041,4.479159
0.020018,-0.000021,4.575486
0.020052,0.000001,4.671813
0.020069,0.000022,4.768140
0.020069,0.000044,4.864467
0.020053,0.000066,4.960794
0.020020,0.000088,5.057122
0.019970,0.000110,5.153449
0.019904,0.000132,5.249776
0.019822,0.000154,5.346103
0.019723,0.000175,5.442430
0.019608,0.000197,5.538757
0.019477,0.000218,5.635084
0.019329,0.000238,5.731411
0.019166,0.000258,5.827739
0.018987,0.000277,5.924066
0.018792,0.000295,6.020393
0.018582,0.000313,6.116719
0.018356,0.000329,6.213046
0.018114,0.000344,6.309373
0.017858,0.000358,6.405700
0.017586,0.000371,6.502027
0.017299,0.000383,6.598354
0.016997,0.000393,6.694680
0.016679,0.000402,6.791007
0.016347,0.000409,6.887334
0.015999,0.000414,6.983660
0.015635,0.000418,7.079987
0.015257,0.000420,7.176313
0.014862,0.000420,7.272640
0.014452,0.000419,7.368966
0.014025,0.000416,7.465292
0.013582,0.000411,7.561618
0.013123,0.000404,7.657944
0.012647,0.000396,7.754270
0.012154,0.000386,7.850596
0.011643,0.000374,7.946922
0.011115,0.000360,8.043248
0.010569,0.000345,8.139574
0.010006,0.000329,8.235899
0.009424,0.000311,8.332224
0.008825,0.000292,8.428550
0.008208,0.000272,8.524875
0.007572,0.000251,8.621200
0.006920,0.000229,8.717525
0.006250,0.000206,8.813850
0.005563,0.000183,8.910175
0.004861,0.000159,9.006499
0.004144,0.000135,9.102824
0.003412,0.000111,9.199148
0.002669,0.000086,9.295473
0.001915,0.000062,9.391797
0.001152,0.000037,9.488121
0.000385,0.000012,9.584445
